Data,Hora,Equipamento,Usuário Reserva
2018-11-20,16:00 ~ 18:00,MEV MAGELLAN,xxxxx
2018-11-20,08:00 ~ 10:00,MET TECNAI LaB6 - ASTAR,xxxxx
2018-11-20,10:00 ~ 12:00,MET TECNAI LaB6 - ASTAR,xxxxx
2018-11-20,16:00 ~ 18:00,MEV XL30 FEG,xxxxx
2018-11-20,14:00 ~ 16:00,MEV XL30 FEG,xxxxx
2018-11-20,14:00 ~ 16:00,MET TECNAI LaB6 - ASTAR,xxxxx
2018-11-20,16:00 ~ 18:00,MET TECNAI LaB6 - ASTAR,xxxxx
2018-11-20,16:00 ~ 18:00,MEV INSPECT EBSD,xxxxx
2018-11-20,14:00 ~ 16:00,MEV INSPECT EBSD,xxxxx
2018-11-20,10:00 ~ 12:00,MEV XL30 FEG,xxxxx
2018-11-20,08:00 ~ 10:00,AFM BRUKER,xxxxx
2018-11-20,14:00 ~ 16:00,AFM BRUKER,xxxxx
2018-11-20,16:00 ~ 18:00,AFM BRUKER,xxxxx
2018-11-20,18:00 ~ 20:00,MEV XL30 FEG,xxxxx
2018-11-20,12:00 ~ 14:00,MEV XL30 FEG,xxxxx
2018-11-20,16:00 ~ 18:00,MICROSCOPIO OPTICO CONFOCAL OLYMPUS,xxxxx
2018-11-21,08:00 ~ 10:00,MEV XL30 TMP,xxxxx
2018-11-21,10:00 ~ 12:00,MEV XL30 TMP,xxxxx
2018-11-21,08:00 ~ 10:00,MEV MAGELLAN,xxxxx
2018-11-21,10:00 ~ 12:00,MEV MAGELLAN,xxxxx
2018-11-21,14:00 ~ 16:00,MEV MAGELLAN,xxxxx
2018-11-21,16:00 ~ 18:00,MEV MAGELLAN,xxxxx
2018-11-21,08:00 ~ 10:00,MET TECNAI LaB6 - ASTAR,xxxxx
2018-11-21,10:00 ~ 12:00,MET TECNAI LaB6 - ASTAR,xxxxx
2018-11-21,08:00 ~ 10:00,MEV INSPECT EBSD,xxxxx
2018-11-21,10:00 ~ 12:00,MEV INSPECT EBSD,xxxxx
2018-11-21,14:00 ~ 16:00,MET TECNAI LaB6 - ASTAR,xxxxx
2018-11-21,16:00 ~ 18:00,MET TECNAI LaB6 - ASTAR,xxxxx
2018-11-21,10:00 ~ 12:00,MEV XL30 FEG,xxxxx
2018-11-21,16:00 ~ 18:00,MEV XL30 FEG,xxxxx
2018-11-21,14:00 ~ 16:00,MEV XL30 FEG,xxxxx
2018-11-21,12:00 ~ 14:00,MEV XL30 FEG,xxxxx
2018-11-21,08:00 ~ 10:00,MEV XL30 FEG,xxxxx
2018-11-21,14:00 ~ 16:00,MEV INSPECT EBSD,xxxxx
2018-11-21,16:00 ~ 18:00,MEV INSPECT EBSD,xxxxx
2018-11-22,08:00 ~ 10:00,MEV MAGELLAN,xxxxx
2018-11-22,10:00 ~ 12:00,MEV MAGELLAN,xxxxx
2018-11-22,14:00 ~ 16:00,MEV MAGELLAN,xxxxx
2018-11-22,16:00 ~ 18:00,MEV MAGELLAN,xxxxx
2018-11-22,16:00 ~ 18:00,MET TECNAI LaB6 - ASTAR,xxxxx
2018-11-22,14:00 ~ 16:00,MET TECNAI LaB6 - ASTAR,xxxxx
2018-11-22,16:00 ~ 18:00,MEV XL30 FEG,xxxxx
2018-11-22,14:00 ~ 16:00,MEV XL30 FEG,xxxxx
2018-11-22,10:00 ~ 12:00,MET TECNAI LaB6 - ASTAR,xxxxx
2018-11-22,08:00 ~ 10:00,MET TECNAI LaB6 - ASTAR,xxxxx
2018-11-22,14:00 ~ 16:00,MEV INSPECT EBSD,xxxxx
2018-11-22,16:00 ~ 18:00,MEV INSPECT EBSD,xxxxx
2018-11-22,10:00 ~ 12:00,MEV INSPECT EBSD,xxxxx
2018-11-22,12:00 ~ 14:00,MEV XL30 FEG,xxxxx
2018-11-22,08:00 ~ 10:00,MEV XL30 FEG,xxxxx
2018-11-22,10:00 ~ 12:00,MEV XL30 FEG,xxxxx
2018-11-22,08:00 ~ 10:00,MEV INSPECT EBSD,xxxxx
2018-11-23,08:00 ~ 10:00,MEV MAGELLAN,xxxxx
2018-11-23,10:00 ~ 12:00,MEV MAGELLAN,xxxxx
2018-11-23,16:00 ~ 18:00,MEV MAGELLAN,xxxxx
2018-11-23,14:00 ~ 16:00,MEV MAGELLAN,xxxxx
2018-11-23,08:00 ~ 10:00,MET TECNAI LaB6 - ASTAR,xxxxx
2018-11-23,10:00 ~ 12:00,MET TECNAI LaB6 - ASTAR,xxxxx
2018-11-23,14:00 ~ 16:00,MEV INSPECT EBSD,xxxxx
2018-11-23,14:00 ~ 16:00,MEV XL30 FEG,xxxxx
2018-11-23,14:00 ~ 16:00,MET TECNAI LaB6 - ASTAR,xxxxx
2018-11-23,16:00 ~ 18:00,MEV INSPECT EBSD,xxxxx
2018-11-23,08:00 ~ 10:00,MEV XL30 FEG,xxxxx
2018-11-23,10:00 ~ 12:00,MEV INSPECT EBSD,xxxxx
2018-11-23,08:00 ~ 10:00,MEV INSPECT EBSD,xxxxx
2018-11-23,16:00 ~ 18:00,MEV XL30 FEG,xxxxx
2018-11-23,10:00 ~ 12:00,MEV XL30 FEG,xxxxx
2018-11-23,12:00 ~ 14:00,MEV INSPECT EBSD,xxxxx
2018-11-26,14:00 ~ 16:00,MEV XL30 FEG,xxxxx
2018-11-26,08:00 ~ 10:00,MET TECNAI LaB6 - ASTAR,xxxxx
2018-11-26,10:00 ~ 12:00,MET TECNAI LaB6 - ASTAR,xxxxx
2018-11-26,08:00 ~ 10:00,MEV INSPECT EBSD,xxxxx
2018-11-26,16:00 ~ 18:00,MEV INSPECT EBSD,xxxxx
2018-11-27,08:00 ~ 10:00,MEV MAGELLAN,xxxxx
2018-11-27,10:00 ~ 12:00,MEV MAGELLAN,xxxxx
2018-11-27,14:00 ~ 16:00,MEV MAGELLAN,xxxxx
2018-11-27,16:00 ~ 18:00,MEV MAGELLAN,xxxxx
2018-11-27,14:00 ~ 16:00,MEV XL30 FEG,xxxxx
2018-11-27,16:00 ~ 18:00,MEV XL30 FEG,xxxxx
2018-11-27,14:00 ~ 16:00,MEV INSPECT EBSD,xxxxx
2018-11-27,14:00 ~ 16:00,MET TECNAI G2F20,xxxxx
2018-11-27,16:00 ~ 18:00,MET TECNAI G2F20,xxxxx
2018-11-27,08:00 ~ 10:00,MICROSCOPIO OPTICO CONFOCAL OLYMPUS,xxxxx
2018-11-27,08:00 ~ 10:00,MET TECNAI LaB6 - ASTAR,xxxxx
2018-11-27,10:00 ~ 12:00,MET TECNAI LaB6 - ASTAR,xxxxx
2018-11-27,10:00 ~ 12:00,MEV XL30 FEG,xxxxx
2018-11-27,12:00 ~ 14:00,MEV XL30 FEG,xxxxx
2018-11-27,08:00 ~ 10:00,MEV XL30 FEG,xxxxx
2018-11-27,08:00 ~ 10:00,MET CM120,xxxxx
2018-11-27,10:00 ~ 12:00,MET CM120,xxxxx
2018-11-28,16:00 ~ 18:00,MEV MAGELLAN,xxxxx
2018-11-28,14:00 ~ 16:00,MEV MAGELLAN,xxxxx
2018-11-28,10:00 ~ 12:00,MEV MAGELLAN,xxxxx
2018-11-28,08:00 ~ 10:00,MEV MAGELLAN,xxxxx
2018-11-28,14:00 ~ 16:00,MEV INSPECT EBSD,xxxxx
2018-11-28,16:00 ~ 18:00,MEV INSPECT EBSD,xxxxx
2018-11-28,08:00 ~ 10:00,MET TECNAI LaB6 - ASTAR,xxxxx
2018-11-28,10:00 ~ 12:00,MET TECNAI LaB6 - ASTAR,xxxxx
2018-11-28,08:00 ~ 10:00,MEV XL30 FEG,xxxxx
2018-11-28,10:00 ~ 12:00,MEV XL30 FEG,xxxxx
2018-11-28,08:00 ~ 10:00,MEV INSPECT EBSD,xxxxx
2018-11-28,10:00 ~ 12:00,MEV INSPECT EBSD,xxxxx
2018-11-28,14:00 ~ 16:00,MICROSCOPIO OPTICO CONFOCAL OLYMPUS,xxxxx
2018-11-28,14:00 ~ 16:00,MET TECNAI LaB6 - ASTAR,xxxxx
2018-11-28,14:00 ~ 16:00,MEV XL30 FEG,xxxxx
2018-11-28,16:00 ~ 18:00,MEV XL30 FEG,xxxxx
2018-11-29,08:00 ~ 10:00,MEV MAGELLAN,xxxxx
2018-11-29,10:00 ~ 12:00,MEV MAGELLAN,xxxxx
2018-11-29,14:00 ~ 16:00,MEV MAGELLAN,xxxxx
2018-11-29,16:00 ~ 18:00,MEV MAGELLAN,xxxxx
2018-11-29,16:00 ~ 18:00,MEV INSPECT EBSD,xxxxx
2018-11-29,14:00 ~ 16:00,MEV INSPECT EBSD,xxxxx
2018-11-29,08:00 ~ 10:00,MEV INSPECT EBSD,xxxxx
2018-11-29,10:00 ~ 12:00,MEV XL30 FEG,xxxxx
2018-11-29,18:00 ~ 20:00,MEV INSPECT EBSD,xxxxx
2018-11-29,08:00 ~ 10:00,MET TECNAI LaB6 - ASTAR,xxxxx
2018-11-29,10:00 ~ 12:00,MET TECNAI LaB6 - ASTAR,xxxxx
2018-11-29,08:00 ~ 10:00,MEV XL30 FEG,xxxxx
2018-11-29,16:00 ~ 18:00,MEV XL30 FEG,xxxxx
2018-11-29,18:00 ~ 20:00,MEV XL30 FEG,xxxxx
2018-11-29,14:00 ~ 16:00,MEV XL30 FEG,xxxxx
2018-11-30,08:00 ~ 10:00,MEV MAGELLAN,xxxxx
2018-11-30,10:00 ~ 12:00,MEV MAGELLAN,xxxxx
2018-11-30,16:00 ~ 18:00,MEV MAGELLAN,xxxxx
2018-11-30,14:00 ~ 16:00,MEV MAGELLAN,xxxxx
2018-11-30,08:00 ~ 10:00,MEV XL30 FEG,xxxxx
2018-11-30,14:00 ~ 16:00,MEV XL30 FEG,xxxxx
2018-11-30,14:00 ~ 16:00,MEV INSPECT EBSD,xxxxx
2018-11-30,16:00 ~ 18:00,MEV INSPECT EBSD,xxxxx
2018-11-30,14:00 ~ 16:00,MET TECNAI LaB6 - ASTAR,xxxxx
2018-11-30,10:00 ~ 12:00,MEV XL30 FEG,xxxxx
2018-11-30,16:00 ~ 18:00,MEV XL30 FEG,xxxxx
2018-11-30,08:00 ~ 10:00,MET TECNAI G2F20,xxxxx
2018-11-30,10:00 ~ 12:00,MET TECNAI G2F20,xxxxx
2018-11-30,16:00 ~ 18:00,MET TECNAI LaB6 - ASTAR,xxxxx
2018-12-03,08:00 ~ 10:00,MET TECNAI LaB6 - ASTAR,xxxxx
2018-12-03,16:00 ~ 18:00,MEV INSPECT EBSD,xxxxx
2018-12-03,14:00 ~ 16:00,MET TECNAI LaB6 - ASTAR,xxxxx
2018-12-03,16:00 ~ 18:00,MET TECNAI LaB6 - ASTAR,xxxxx
2018-12-03,14:00 ~ 16:00,MEV INSPECT EBSD,xxxxx
2018-12-03,10:00 ~ 12:00,MET TECNAI LaB6 - ASTAR,xxxxx
2018-12-03,10:00 ~ 12:00,MEV INSPECT EBSD,xxxxx
2018-12-03,08:00 ~ 10:00,MEV INSPECT EBSD,xxxxx
2018-12-03,16:00 ~ 18:00,MEV XL30 FEG,xxxxx
2018-12-03,12:00 ~ 14:00,MEV XL30 FEG,xxxxx
2018-12-04,08:00 ~ 10:00,MEV XL30 FEG,xxxxx
2018-12-04,10:00 ~ 12:00,MEV XL30 FEG,xxxxx
2018-12-04,14:00 ~ 16:00,MEV INSPECT EBSD,xxxxx
2018-12-04,16:00 ~ 18:00,MET TECNAI LaB6 - ASTAR,xxxxx
2018-12-04,14:00 ~ 16:00,MET TECNAI LaB6 - ASTAR,xxxxx
2018-12-04,16:00 ~ 18:00,MEV INSPECT EBSD,xxxxx
2018-12-04,08:00 ~ 10:00,MICROSCOPIO OPTICO CONFOCAL OLYMPUS,xxxxx
2018-12-04,14:00 ~ 16:00,MICROSCOPIO OPTICO CONFOCAL OLYMPUS,xxxxx
2018-12-04,14:00 ~ 16:00,MEV XL30 FEG,xxxxx
2018-12-04,10:00 ~ 12:00,MEV INSPECT EBSD,xxxxx
2018-12-04,08:00 ~ 10:00,MEV INSPECT EBSD,xxxxx
2018-12-05,08:00 ~ 10:00,MEV XL30 FEG,xxxxx
2018-12-05,10:00 ~ 12:00,MEV XL30 FEG,xxxxx
2018-12-05,14:00 ~ 16:00,MEV INSPECT EBSD,xxxxx
2018-12-05,16:00 ~ 18:00,MEV INSPECT EBSD,xxxxx
2018-12-05,08:00 ~ 10:00,MEV INSPECT EBSD,xxxxx
2018-12-05,10:00 ~ 12:00,MEV INSPECT EBSD,xxxxx
2018-12-05,14:00 ~ 16:00,MEV XL30 FEG,xxxxx
2018-12-05,16:00 ~ 18:00,MEV XL30 FEG,xxxxx
2018-12-05,14:00 ~ 16:00,MET TECNAI LaB6 - ASTAR,xxxxx
2018-12-05,16:00 ~ 18:00,MET TECNAI LaB6 - ASTAR,xxxxx
2018-12-05,08:00 ~ 10:00,MET TECNAI LaB6 - ASTAR,xxxxx
2018-12-05,10:00 ~ 12:00,MET TECNAI LaB6 - ASTAR,xxxxx
2018-12-05,14:00 ~ 16:00,MET TECNAI G2F20,xxxxx
2018-12-05,08:00 ~ 10:00,MICROSCOPIO OPTICO CONFOCAL OLYMPUS,xxxxx
2018-12-05,14:00 ~ 16:00,MICROSCOPIO OPTICO CONFOCAL OLYMPUS,xxxxx
2018-12-06,10:00 ~ 12:00,MEV INSPECT EBSD,xxxxx
2018-12-06,08:00 ~ 10:00,MEV XL30 FEG,xxxxx
2018-12-06,14:00 ~ 16:00,MEV INSPECT EBSD,xxxxx
2018-12-06,16:00 ~ 18:00,MEV INSPECT EBSD,xxxxx
2018-12-06,14:00 ~ 16:00,MEV XL30 FEG,xxxxx
2018-12-06,08:00 ~ 10:00,MET TECNAI LaB6 - ASTAR,xxxxx
2018-12-06,10:00 ~ 12:00,MET TECNAI LaB6 - ASTAR,xxxxx
2018-12-06,14:00 ~ 16:00,MET TECNAI LaB6 - ASTAR,xxxxx
2018-12-06,16:00 ~ 18:00,MET TECNAI LaB6 - ASTAR,xxxxx
2018-12-06,16:00 ~ 18:00,MEV XL30 FEG,xxxxx
2018-12-06,12:00 ~ 14:00,MEV XL30 FEG,xxxxx
2018-12-06,10:00 ~ 12:00,MEV XL30 FEG,xxxxx
2018-12-06,08:00 ~ 10:00,MICROSCOPIO OPTICO CONFOCAL OLYMPUS,xxxxx
2018-12-06,08:00 ~ 10:00,MEV INSPECT EBSD,xxxxx
2018-12-07,08:00 ~ 10:00,MET TECNAI LaB6 - ASTAR,xxxxx
2018-12-07,10:00 ~ 12:00,MET TECNAI LaB6 - ASTAR,xxxxx
2018-12-07,14:00 ~ 16:00,MEV XL30 FEG,xxxxx
2018-12-07,08:00 ~ 10:00,MEV XL30 FEG,xxxxx
2018-12-07,14:00 ~ 16:00,MET TECNAI LaB6 - ASTAR,xxxxx
2018-12-07,16:00 ~ 18:00,MET TECNAI LaB6 - ASTAR,xxxxx
2018-12-07,16:00 ~ 18:00,MEV XL30 FEG,xxxxx
2018-12-07,18:00 ~ 20:00,MEV XL30 FEG,xxxxx
2018-12-07,08:00 ~ 10:00,MEV INSPECT EBSD,xxxxx
2018-12-07,10:00 ~ 12:00,MEV INSPECT EBSD,xxxxx
2018-12-07,16:00 ~ 18:00,MEV INSPECT EBSD,xxxxx
2018-12-07,14:00 ~ 16:00,MEV INSPECT EBSD,xxxxx
2018-12-07,12:00 ~ 14:00,MEV INSPECT EBSD,xxxxx
2018-12-10,08:00 ~ 10:00,MET TECNAI LaB6 - ASTAR,xxxxx
2018-12-10,10:00 ~ 12:00,MET TECNAI LaB6 - ASTAR,xxxxx
2018-12-10,10:00 ~ 12:00,MEV XL30 FEG,xxxxx
2018-12-10,16:00 ~ 18:00,MEV INSPECT EBSD,xxxxx
2018-12-10,14:00 ~ 16:00,MEV INSPECT EBSD,xxxxx
2018-12-10,14:00 ~ 16:00,MET TECNAI LaB6 - ASTAR,xxxxx
2018-12-10,16:00 ~ 18:00,MET TECNAI LaB6 - ASTAR,xxxxx
2018-12-10,08:00 ~ 10:00,MEV XL30 FEG,xxxxx
2018-12-10,08:00 ~ 10:00,MEV INSPECT EBSD,xxxxx
2018-12-10,10:00 ~ 12:00,MEV INSPECT EBSD,xxxxx
2018-12-10,08:00 ~ 10:00,MICROSCOPIO OPTICO CONFOCAL OLYMPUS,xxxxx
2018-12-10,14:00 ~ 16:00,MICROSCOPIO OPTICO CONFOCAL OLYMPUS,xxxxx
2018-12-11,14:00 ~ 16:00,MEV INSPECT EBSD,xxxxx
2018-12-11,08:00 ~ 10:00,MEV INSPECT EBSD,xxxxx
2018-12-11,16:00 ~ 18:00,MEV INSPECT EBSD,xxxxx
2018-12-11,10:00 ~ 12:00,MEV INSPECT EBSD,xxxxx
2018-12-11,10:00 ~ 12:00,MET TECNAI LaB6 - ASTAR,xxxxx
2018-12-11,08:00 ~ 10:00,MET TECNAI LaB6 - ASTAR,xxxxx
2018-12-11,08:00 ~ 10:00,MEV XL30 FEG,xxxxx
2018-12-11,10:00 ~ 12:00,MEV XL30 FEG,xxxxx
2018-12-11,14:00 ~ 16:00,MET TECNAI LaB6 - ASTAR,xxxxx
2018-12-11,14:00 ~ 16:00,MEV XL30 FEG,xxxxx
2018-12-11,14:00 ~ 16:00,MICROSCOPIO OPTICO CONFOCAL OLYMPUS,xxxxx
2018-12-11,08:00 ~ 10:00,MICROSCOPIO OPTICO CONFOCAL OLYMPUS,xxxxx
2018-12-11,16:00 ~ 18:00,MET TECNAI LaB6 - ASTAR,xxxxx
2018-12-11,12:00 ~ 14:00,MICROSCOPIO OPTICO CONFOCAL OLYMPUS,xxxxx
2018-12-12,08:00 ~ 10:00,MEV XL30 FEG,xxxxx
2018-12-12,10:00 ~ 12:00,MEV XL30 FEG,xxxxx
2018-12-12,14:00 ~ 16:00,MEV INSPECT EBSD,xxxxx
2018-12-12,16:00 ~ 18:00,MEV INSPECT EBSD,xxxxx
2018-12-12,14:00 ~ 16:00,MEV XL30 FEG,xxxxx
2018-12-12,10:00 ~ 12:00,MEV INSPECT EBSD,xxxxx
2018-12-12,08:00 ~ 10:00,MET TECNAI G2F20,xxxxx
2018-12-12,10:00 ~ 12:00,MET TECNAI G2F20,xxxxx
2018-12-12,08:00 ~ 10:00,MET TECNAI LaB6 - ASTAR,xxxxx
2018-12-12,10:00 ~ 12:00,MET TECNAI LaB6 - ASTAR,xxxxx
2018-12-12,14:00 ~ 16:00,MET TECNAI G2F20,xxxxx
2018-12-12,16:00 ~ 18:00,MET TECNAI G2F20,xxxxx
2018-12-12,08:00 ~ 10:00,MEV INSPECT EBSD,xxxxx
2018-12-12,14:00 ~ 16:00,MICROSCOPIO OPTICO CONFOCAL OLYMPUS,xxxxx
2018-12-12,08:00 ~ 10:00,MICROSCOPIO OPTICO CONFOCAL OLYMPUS,xxxxx
2018-12-12,12:00 ~ 14:00,MICROSCOPIO OPTICO CONFOCAL OLYMPUS,xxxxx
2018-12-12,12:00 ~ 14:00,MEV XL30 FEG,xxxxx
2018-12-13,14:00 ~ 16:00,MEV XL30 FEG,xxxxx
2018-12-13,16:00 ~ 18:00,MEV XL30 FEG,xxxxx
2018-12-13,10:00 ~ 12:00,MEV XL30 FEG,xxxxx
2018-12-13,14:00 ~ 16:00,MEV INSPECT EBSD,xxxxx
2018-12-13,16:00 ~ 18:00,MEV INSPECT EBSD,xxxxx
2018-12-13,08:00 ~ 10:00,MEV INSPECT EBSD,xxxxx
2018-12-13,10:00 ~ 12:00,MEV INSPECT EBSD,xxxxx
2018-12-13,08:00 ~ 10:00,MET TECNAI G2F20,xxxxx
2018-12-13,10:00 ~ 12:00,MET TECNAI G2F20,xxxxx
2018-12-13,14:00 ~ 16:00,MET TECNAI G2F20,xxxxx
2018-12-13,16:00 ~ 18:00,MET TECNAI G2F20,xxxxx
2018-12-13,14:00 ~ 16:00,MET TECNAI LaB6 - ASTAR,xxxxx
2018-12-13,16:00 ~ 18:00,MET TECNAI LaB6 - ASTAR,xxxxx
2018-12-13,08:00 ~ 10:00,MEV XL30 FEG,xxxxx
2018-12-13,12:00 ~ 14:00,MEV XL30 FEG,xxxxx
2018-12-13,08:00 ~ 10:00,MET CM120,xxxxx
2018-12-13,10:00 ~ 12:00,MET CM120,xxxxx
2018-12-13,08:00 ~ 10:00,MICROSCOPIO OPTICO CONFOCAL OLYMPUS,xxxxx
2018-12-13,14:00 ~ 16:00,MICROSCOPIO OPTICO CONFOCAL OLYMPUS,xxxxx
2018-12-14,08:00 ~ 10:00,MEV XL30 FEG,xxxxx
2018-12-14,14:00 ~ 16:00,MEV XL30 FEG,xxxxx
2018-12-14,08:00 ~ 10:00,MET TECNAI G2F20,xxxxx
2018-12-14,10:00 ~ 12:00,MET TECNAI G2F20,xxxxx
2018-12-14,08:00 ~ 10:00,MET TECNAI LaB6 - ASTAR,xxxxx
2018-12-14,10:00 ~ 12:00,MET TECNAI LaB6 - ASTAR,xxxxx
2018-12-14,14:00 ~ 16:00,MEV INSPECT EBSD,xxxxx
2018-12-14,16:00 ~ 18:00,MEV INSPECT EBSD,xxxxx
2018-12-14,10:00 ~ 12:00,MEV XL30 FEG,xxxxx
2018-12-14,08:00 ~ 10:00,MEV INSPECT EBSD,xxxxx
2018-12-14,10:00 ~ 12:00,MEV INSPECT EBSD,xxxxx
2018-12-14,12:00 ~ 14:00,MEV XL30 FEG,xxxxx
2018-12-14,16:00 ~ 18:00,MEV XL30 FEG,xxxxx
2018-12-14,14:00 ~ 16:00,MET TECNAI LaB6 - ASTAR,xxxxx
2018-12-14,12:00 ~ 14:00,MEV INSPECT EBSD,xxxxx
2018-12-17,08:00 ~ 10:00,MET TECNAI LaB6 - ASTAR,xxxxx
2018-12-17,10:00 ~ 12:00,MET TECNAI LaB6 - ASTAR,xxxxx
2018-12-17,14:00 ~ 16:00,MEV INSPECT EBSD,xxxxx
2018-12-17,16:00 ~ 18:00,MEV INSPECT EBSD,xxxxx
2018-12-17,10:00 ~ 12:00,MEV XL30 TMP,xxxxx
2018-12-17,08:00 ~ 10:00,MICROSCOPIO OPTICO CONFOCAL OLYMPUS,xxxxx
2018-12-17,14:00 ~ 16:00,MICROSCOPIO OPTICO CONFOCAL OLYMPUS,xxxxx
2018-12-17,08:00 ~ 10:00,MEV INSPECT EBSD,xxxxx
2018-12-17,10:00 ~ 12:00,MEV INSPECT EBSD,xxxxx
2018-12-18,08:00 ~ 10:00,MET TECNAI LaB6 - ASTAR,xxxxx
2018-12-18,10:00 ~ 12:00,MET TECNAI LaB6 - ASTAR,xxxxx
2018-12-18,14:00 ~ 16:00,MEV INSPECT EBSD,xxxxx
2018-12-18,16:00 ~ 18:00,MEV INSPECT EBSD,xxxxx
2018-12-18,08:00 ~ 10:00,MEV INSPECT EBSD,xxxxx
2018-12-18,10:00 ~ 12:00,MEV INSPECT EBSD,xxxxx
2018-12-18,12:00 ~ 14:00,MEV INSPECT EBSD,xxxxx
2018-12-18,08:00 ~ 10:00,MICROSCOPIO OPTICO CONFOCAL OLYMPUS,xxxxx
2018-12-18,14:00 ~ 16:00,MICROSCOPIO OPTICO CONFOCAL OLYMPUS,xxxxx
2018-12-18,12:00 ~ 14:00,MEV XL30 FEG,xxxxx
2018-12-18,14:00 ~ 16:00,MEV XL30 FEG,xxxxx
2018-12-18,16:00 ~ 18:00,MEV XL30 FEG,xxxxx
2018-12-18,18:00 ~ 20:00,MEV XL30 FEG,xxxxx
2018-12-18,10:00 ~ 12:00,MEV XL30 FEG,xxxxx
2018-12-18,08:00 ~ 10:00,MEV XL30 FEG,xxxxx
2018-12-19,14:00 ~ 16:00,MEV INSPECT EBSD,xxxxx
2018-12-19,16:00 ~ 18:00,MEV INSPECT EBSD,xxxxx
2018-12-19,08:00 ~ 10:00,MEV INSPECT EBSD,xxxxx
2018-12-19,10:00 ~ 12:00,MEV INSPECT EBSD,xxxxx
2018-12-19,08:00 ~ 10:00,MET TECNAI G2F20,xxxxx
2018-12-19,10:00 ~ 12:00,MET TECNAI G2F20,xxxxx
2018-12-19,08:00 ~ 10:00,MICROSCOPIO OPTICO CONFOCAL OLYMPUS,xxxxx
2018-12-19,14:00 ~ 16:00,MICROSCOPIO OPTICO CONFOCAL OLYMPUS,xxxxx
2018-12-19,08:00 ~ 10:00,MEV XL30 FEG,xxxxx
2018-12-19,10:00 ~ 12:00,MEV XL30 FEG,xxxxx
2018-12-19,12:00 ~ 14:00,MEV XL30 FEG,xxxxx
2018-12-19,14:00 ~ 16:00,MEV XL30 FEG,xxxxx
2018-12-19,16:00 ~ 18:00,MEV XL30 FEG,xxxxx
2018-12-19,18:00 ~ 20:00,MEV XL30 FEG,xxxxx
2018-12-20,08:00 ~ 10:00,MET TECNAI G2F20,xxxxx
2018-12-20,10:00 ~ 12:00,MET TECNAI G2F20,xxxxx
2018-12-20,14:00 ~ 16:00,MEV INSPECT EBSD,xxxxx
2018-12-20,08:00 ~ 10:00,MET TECNAI LaB6 - ASTAR,xxxxx
2018-12-20,10:00 ~ 12:00,MET TECNAI LaB6 - ASTAR,xxxxx
2018-12-20,10:00 ~ 12:00,MEV INSPECT EBSD,xxxxx
2018-12-20,16:00 ~ 18:00,MEV INSPECT EBSD,xxxxx
2018-12-20,08:00 ~ 10:00,MICROSCOPIO OPTICO CONFOCAL OLYMPUS,xxxxx
2018-12-20,08:00 ~ 10:00,MEV XL30 FEG,xxxxx
2018-12-20,10:00 ~ 12:00,MEV XL30 FEG,xxxxx
2018-12-20,12:00 ~ 14:00,MEV XL30 FEG,xxxxx
2018-12-20,14:00 ~ 16:00,MEV XL30 FEG,xxxxx
2018-12-20,16:00 ~ 18:00,MEV XL30 FEG,xxxxx
2018-12-20,18:00 ~ 20:00,MEV XL30 FEG,xxxxx
2018-12-20,08:00 ~ 10:00,MEV INSPECT EBSD,xxxxx
2018-12-20,14:00 ~ 16:00,MICROSCOPIO OPTICO CONFOCAL OLYMPUS,xxxxx
2018-12-21,08:00 ~ 10:00,MEV XL30 FEG,xxxxx
2018-12-21,10:00 ~ 12:00,MEV XL30 FEG,xxxxx
2018-12-21,12:00 ~ 14:00,MEV XL30 FEG,xxxxx
2018-12-21,14:00 ~ 16:00,MEV XL30 FEG,xxxxx
2018-12-21,16:00 ~ 18:00,MEV XL30 FEG,xxxxx
2018-12-21,18:00 ~ 20:00,MEV XL30 FEG,xxxxx
2018-12-21,08:00 ~ 10:00,MEV INSPECT EBSD,xxxxx
2018-12-24,08:00 ~ 10:00,MEV XL30 FEG,xxxxx
2018-12-24,10:00 ~ 12:00,MEV XL30 FEG,xxxxx
2018-12-24,14:00 ~ 16:00,MEV XL30 FEG,xxxxx
2018-12-24,16:00 ~ 18:00,MEV XL30 FEG,xxxxx
2018-12-24,08:00 ~ 10:00,MEV INSPECT EBSD,xxxxx
2018-12-24,10:00 ~ 12:00,MEV INSPECT EBSD,xxxxx
2018-12-24,14:00 ~ 16:00,MEV INSPECT EBSD,xxxxx
2018-12-24,16:00 ~ 18:00,MEV INSPECT EBSD,xxxxx
2018-12-24,08:00 ~ 10:00,MET TECNAI G2F20,xxxxx
2018-12-24,10:00 ~ 12:00,MET TECNAI G2F20,xxxxx
2018-12-24,14:00 ~ 16:00,MET TECNAI G2F20,xxxxx
2018-12-24,16:00 ~ 18:00,MET TECNAI G2F20,xxxxx
2018-12-24,08:00 ~ 10:00,MET TECNAI LaB6 - ASTAR,xxxxx
2018-12-24,10:00 ~ 12:00,MET TECNAI LaB6 - ASTAR,xxxxx
2018-12-24,14:00 ~ 16:00,MET TECNAI LaB6 - ASTAR,xxxxx
2018-12-24,16:00 ~ 18:00,MET TECNAI LaB6 - ASTAR,xxxxx
2018-12-24,08:00 ~ 10:00,MET CM120,xxxxx
2018-12-24,10:00 ~ 12:00,MET CM120,xxxxx
2018-12-24,12:00 ~ 14:00,MET CM120,xxxxx
